,Microphone
2138,-9260
2139,-9628
2140,-10300
2141,-12100
2142,-13740
2143,-15836
2144,-17300
2145,-18252
2146,-19052
2147,-20052
2148,-20340
2149,-19908
2150,-18004
2151,-16852
2152,-15252
2153,-13964
2154,-13756
2155,-13596
2156,-13812
2157,-14836
2158,-15228
2159,-16084
2160,-16644
2161,-16988
2162,-16844
2163,-16228
2164,-14404
2165,-12852
2166,-11756
2167,-11020
2168,-10652
2169,-11572
2170,-12716
2171,-14364
2172,-15924
2173,-16956
2174,-18636
2175,-19508
2176,-19820
2177,-19812
2178,-19716
2179,-18580
2180,-17052
2181,-15740
2182,-14372
2183,-13348
2184,-13388
2185,-13164
2186,-13652
2187,-15316
2188,-16132
2189,-17116
2190,-17900
2191,-17948
2192,-17636
2193,-16236
2194,-15100
2195,-13548
2196,-11988
2197,-11260
2198,-12156
2199,-12780
2200,-13828
2201,-14972
2202,-16060
2203,-16956
2204,-17844
2205,-18772
2206,-18956
2207,-18324
2208,-17220
2209,-15844
2210,-14996
2211,-14412
2212,-13364
2213,-12740
2214,-12076
2215,-12156
2216,-12436
2217,-13268
2218,-14636
2219,-15772
2220,-16028
2221,-16316
2222,-16068
2223,-14292
2224,-12948
2225,-11468
2226,-10836
2227,-11404
2228,-11964
2229,-12780
2230,-14028
2231,-14924
2232,-15948
2233,-17004
2234,-17428
2235,-18148
2236,-17364
2237,-17676
2238,-17188
2239,-16012
2240,-14532
2241,-12956
2242,-12572
2243,-12012
2244,-11772
2245,-12492
2246,-12388
2247,-13076
2248,-13396
2249,-14180
2250,-15108
2251,-15476
2252,-13524
2253,-11788
2254,-10716
2255,-10516
2256,-11492
2257,-12276
2258,-12796
2259,-13732
2260,-14732
2261,-15580
2262,-16892
2263,-17420
2264,-17732
2265,-19188
2266,-19236
2267,-18540
2268,-17076
2269,-15516
2270,-14188
2271,-13124
2272,-12596
2273,-12652
2274,-12908
2275,-12484
2276,-12620
2277,-13100
2278,-13076
2279,-13228
2280,-13468
2281,-12932
2282,-12452
2283,-11636
2284,-11004
2285,-11364
2286,-11468
2287,-12444
2288,-13252
2289,-14324
2290,-15732
2291,-16676
2292,-17612
2293,-18732
2294,-19380
2295,-19508
2296,-18316
2297,-17092
2298,-16116
2299,-15132
2300,-14228
2301,-13940
2302,-13748
2303,-13428
2304,-13292
2305,-13540
2306,-14108
2307,-15100
2308,-15348
2309,-14924
2310,-14076
2311,-13220
2312,-12636
2313,-11932
2314,-11540
2315,-11300
2316,-11388
2317,-12476
2318,-13676
2319,-15036
2320,-16556
2321,-17316
2322,-18380
2323,-19324
2324,-20004
2325,-19540
2326,-19108
2327,-17860
2328,-16988
2329,-16428
2330,-15580
2331,-14956
2332,-14468
2333,-14636
2334,-15260
2335,-15676
2336,-16252
2337,-16476
2338,-16748
2339,-16300
2340,-15444
2341,-14452
2342,-13516
2343,-13004
2344,-12612
2345,-12108
2346,-12756
2347,-13332
2348,-14812
2349,-15900
2350,-17076
2351,-18212
2352,-18788
2353,-19700
2354,-19556
2355,-18892
2356,-17804
2357,-17076
2358,-16348
2359,-15364
2360,-14660
2361,-14484
2362,-13796
2363,-14060
2364,-14868
2365,-15012
2366,-15412
2367,-16044
2368,-15900
2369,-15460
2370,-14532
2371,-13260
2372,-12836
2373,-12524
2374,-11788
2375,-11332
2376,-11268
2377,-11996
2378,-12812
2379,-14260
2380,-15820
2381,-16748
2382,-17740
2383,-17748
2384,-17308
2385,-17004
2386,-15420
2387,-15052
2388,-13892
2389,-12804
2390,-12444
2391,-12612
2392,-12316
2393,-12316
2394,-12780
2395,-13220
2396,-13412
2397,-13724
2398,-13940
2399,-12996
2400,-12228
2401,-11580
2402,-10956
2403,-10676
2404,-10452
2405,-10708
2406,-11732
2407,-11980
2408,-12916
2409,-14164
2410,-15404
2411,-16404
2412,-16620
2413,-16820
2414,-16428
2415,-15196
2416,-13860
2417,-13020
2418,-12572
2419,-12428
2420,-12396
2421,-11972
2422,-11548
2423,-11692
2424,-12188
2425,-12340
2426,-12580
2427,-13052
2428,-13028
2429,-12964
2430,-11676
2431,-10932
2432,-9756
2433,-9708
2434,-10708
2435,-11956
2436,-12764
2437,-13620
2438,-14340
2439,-15228
2440,-16124
2441,-16628
2442,-17244
2443,-16820
2444,-16076
2445,-15340
2446,-14756
2447,-13660
2448,-13300
2449,-12508
2450,-12076
2451,-11260
2452,-11548
2453,-11932
2454,-12204
2455,-12516
2456,-12772
2457,-12420
2458,-12196
2459,-12420
2460,-11836
2461,-10836
2462,-10644
2463,-10900
2464,-11836
2465,-12988
2466,-14028
2467,-14564
2468,-16108
2469,-17292
2470,-18012
2471,-17796
2472,-17444
2473,-16476
2474,-15988
2475,-15228
2476,-14500
2477,-13868
2478,-13260
2479,-12780
2480,-12364
2481,-12972
2482,-13236
2483,-13948
2484,-14188
2485,-14116
2486,-13964
2487,-13348
2488,-13292
2489,-13252
2490,-13180
2491,-12836
2492,-12156
2493,-12668
2494,-13580
2495,-13900
2496,-15220
2497,-16140
2498,-17228
2499,-18796
2500,-18604
2501,-18340
2502,-17596
2503,-16996
2504,-16404
2505,-15364
2506,-15036
2507,-14324
2508,-14036
2509,-14084
2510,-13852
2511,-14060
2512,-14844
2513,-15572
2514,-15948
2515,-15516
2516,-14796
2517,-14028
2518,-13564
2519,-12780
2520,-12332
2521,-11892
2522,-11724
2523,-12244
2524,-12460
2525,-13412
2526,-14604
2527,-15132
2528,-16340
2529,-17364
2530,-18164
2531,-18260
2532,-18532
2533,-18044
2534,-16892
2535,-16300
2536,-15252
2537,-14604
2538,-14044
2539,-13972
2540,-13716
2541,-14140
2542,-13860
2543,-13620
2544,-13444
2545,-13212
2546,-12796
2547,-12540
2548,-12268
2549,-11580
2550,-11844
2551,-11796
2552,-11252
2553,-11828
2554,-12380
2555,-13188
2556,-14980
2557,-16180
2558,-17028
2559,-17252
2560,-16796
2561,-16564
2562,-16356
2563,-16116
2564,-15340
2565,-15036
2566,-14636
2567,-13820
2568,-13492
2569,-12628
2570,-12852
2571,-13060
2572,-12860
2573,-12876
2574,-13372
2575,-13212
2576,-12988
2577,-12684
2578,-12348
2579,-11324
2580,-11452
2581,-11524
2582,-11756
2583,-12332
2584,-13380
2585,-14380
2586,-15364
2587,-15716
2588,-15620
2589,-16380
2590,-16612
2591,-16148
2592,-14956
2593,-14244
2594,-14180
2595,-13924
2596,-12780
2597,-12332
2598,-12364
2599,-11956
2600,-11756
2601,-11876
2602,-12396
2603,-13276
2604,-13084
2605,-12900
2606,-12196
2607,-11396
2608,-11484
2609,-11364
2610,-11404
2611,-11492
2612,-11764
2613,-12060
2614,-12804
2615,-13492
2616,-14428
2617,-15380
2618,-16220
2619,-17044
2620,-16244
2621,-15132
2622,-14028
2623,-13996
2624,-13212
2625,-12988
2626,-12732
2627,-12396
2628,-11668
2629,-11100
2630,-10972
2631,-11100
2632,-11764
2633,-12164
2634,-11908
2635,-11316
2636,-10500
2637,-10300
2638,-10772
2639,-10972
2640,-11180
2641,-11604
2642,-12412
2643,-13076
2644,-13764
2645,-14932
2646,-15956
2647,-16332
2648,-16436
2649,-16476
2650,-16372
2651,-15732
2652,-15676
2653,-15116
2654,-14404
2655,-13844
2656,-12676
2657,-12044
2658,-12356
2659,-12468
2660,-12836
2661,-12196
2662,-11396
2663,-11588
2664,-12132
2665,-12212
2666,-11508
2667,-11516
2668,-11700
2669,-12964
2670,-13044
2671,-13052
2672,-12932
2673,-13436
2674,-14932
2675,-16172
2676,-17252
2677,-17364
2678,-16868
2679,-17356
2680,-17132
2681,-16412
2682,-16772
2683,-16396
2684,-15388
2685,-14828
2686,-14220
2687,-13756
2688,-12972
2689,-13076
2690,-13124
2691,-12588
2692,-12116
2693,-12444
2694,-12572
2695,-13068
2696,-13020
2697,-12852
2698,-12292
2699,-12380
2700,-13044
2701,-13748
2702,-13332
2703,-13740
2704,-14388
2705,-15364
2706,-16244
2707,-17164
2708,-16204
2709,-15444
2710,-15428
2711,-15052
2712,-15484
2713,-15724
2714,-15708
2715,-14572
2716,-13700
2717,-12772
2718,-12332
2719,-12324
2720,-12548
2721,-12692
2722,-11900
2723,-11460
2724,-11332
2725,-10884
2726,-11812
2727,-11756
2728,-12164
2729,-12980
2730,-12796
2731,-12844
2732,-12820
2733,-12860
2734,-13788
2735,-14196
2736,-14444
2737,-14660
2738,-14500
2739,-14844
2740,-15132
2741,-14540
2742,-14924
2743,-15300
2744,-14884
2745,-15252
2746,-14548
2747,-13580
2748,-12580
2749,-12212
2750,-11436
2751,-11284
2752,-11052
2753,-10108
2754,-9404
2755,-8724
2756,-9572
2757,-10572
2758,-11644
2759,-12740
2760,-13516
2761,-13716
2762,-13684
2763,-13460
2764,-13868
2765,-14444
2766,-14436
2767,-14636
2768,-13988
2769,-13340
2770,-13204
2771,-12892
2772,-13036
2773,-12916
2774,-12508
2775,-12660
2776,-12356
2777,-11932
2778,-11732
2779,-11372
2780,-10428
2781,-10500
2782,-10460
2783,-10532
2784,-10276
2785,-9556
2786,-9884
2787,-10180
2788,-10444
2789,-11164
2790,-12172
2791,-14180
2792,-14604
2793,-13644
2794,-13132
2795,-13052
2796,-12860
2797,-13364
2798,-13708
2799,-13516
2800,-12916
2801,-12588
2802,-11612
2803,-11876
2804,-11508
2805,-11268
2806,-11820
2807,-12628
2808,-12572
2809,-12516
2810,-12284
2811,-11500
2812,-11436
2813,-11348
2814,-11500
2815,-11332
2816,-11612
2817,-12028
2818,-11924
2819,-12364
2820,-12676
2821,-13116
2822,-13860
2823,-14092
2824,-14068
2825,-14324
2826,-14460
2827,-14300
2828,-14700
2829,-14116
2830,-13932
2831,-13524
2832,-12836
2833,-12828
2834,-12388
2835,-12836
2836,-12756
2837,-12316
2838,-12308
2839,-12388
2840,-12092
2841,-12492
2842,-12772
2843,-12500
2844,-12044
2845,-12140
2846,-12332
2847,-11972
2848,-12260
2849,-12412
2850,-12884
2851,-13860
2852,-14340
2853,-14220
2854,-13644
2855,-13956
2856,-13996
2857,-14484
2858,-15356
2859,-16012
2860,-15620
2861,-14828
2862,-13380
2863,-13100
2864,-12780
2865,-12588
2866,-13092
2867,-12684
2868,-12316
2869,-11476
2870,-11364
2871,-11396
2872,-10796
2873,-11212
2874,-11620
2875,-12156
2876,-13012
2877,-12908
2878,-12484
2879,-13020
2880,-13196
2881,-13476
2882,-13948
2883,-14716
2884,-14436
2885,-14340
2886,-14260
2887,-14260
2888,-14164
2889,-14412
2890,-13788
2891,-13804
2892,-13948
2893,-13364
2894,-12900
2895,-12140
2896,-12220
2897,-11964
2898,-11988
2899,-12204
2900,-12268
2901,-11932
2902,-11444
2903,-11164
2904,-11148
2905,-11820
2906,-12684
2907,-13116
2908,-13012
2909,-13660
2910,-13220
2911,-13204
2912,-13356
2913,-13724
2914,-13948
2915,-14276
2916,-14388
2917,-13956
2918,-13596
2919,-13276
2920,-13068
2921,-12820
2922,-12684
2923,-12236
2924,-12284
2925,-12164
2926,-11772
2927,-11908
2928,-11676
2929,-11548
2930,-11756
2931,-11964
2932,-11700
2933,-11820
2934,-11308
2935,-10900
2936,-11700
2937,-11652
2938,-11324
2939,-11668
2940,-11780
2941,-12252
2942,-12228
2943,-12588
2944,-12492
2945,-12868
2946,-12860
2947,-12892
2948,-12844
2949,-12684
2950,-12604
2951,-12084
2952,-12092
2953,-11996
2954,-12324
2955,-12204
2956,-11524
2957,-12140
2958,-11716
2959,-11644
2960,-11172
2961,-10708
2962,-11292
2963,-11620
2964,-12372
2965,-12420
2966,-11620
2967,-10924
2968,-11036
2969,-11572
2970,-11740
2971,-12292
2972,-12892
2973,-12852
2974,-12364
2975,-12524
2976,-12612
2977,-12732
2978,-12932
2979,-13428
2980,-12612
2981,-12588
2982,-12660
2983,-12724
2984,-12668
2985,-12212
2986,-11924
2987,-12148
2988,-11780
2989,-11828
2990,-11860
2991,-12508
2992,-12364
2993,-12228
2994,-12716
2995,-12676
2996,-12892
2997,-12468
2998,-12428
2999,-13004
3000,-12964
3001,-13132
3002,-13188
3003,-13580
3004,-13684
3005,-13556
3006,-13204
3007,-13412
3008,-12876
3009,-13100
3010,-13252
3011,-13108
3012,-13076
3013,-12300
3014,-12020
3015,-11884
3016,-11732
3017,-11228
3018,-11780
3019,-11996
3020,-12284
3021,-12428
3022,-11876
3023,-11812
3024,-11996
3025,-12020
3026,-12116
3027,-12900
3028,-12860
3029,-12652
3030,-12428
3031,-12124
3032,-12380
3033,-13052
3034,-13004
3035,-13092
3036,-12540
3037,-12324
3038,-12436
3039,-12396
3040,-11980
3041,-11380
3042,-11236
3043,-11188
3044,-11316
3045,-11580
3046,-11540
3047,-11676
3048,-11916
3049,-12164
3050,-11996
3051,-11540
3052,-11748
3053,-11524
3054,-11260
3055,-11420
3056,-11692
3057,-12228
3058,-12132
3059,-11900
3060,-12508
3061,-11876
3062,-12092
3063,-12148
3064,-12524
3065,-12956
3066,-12700
3067,-12956
3068,-12956
3069,-12188
3070,-12292
3071,-11932
3072,-11588
3073,-12124
3074,-12068
3075,-12068
3076,-11932
3077,-12028
3078,-11748
3079,-11900
3080,-12572
3081,-12612
3082,-11972
3083,-11428
3084,-11332
3085,-11412
3086,-11700
3087,-12020
3088,-12276
3089,-11820
3090,-12068
3091,-12444
3092,-12108
3093,-12876
3094,-13596
3095,-13676
3096,-13044
3097,-13236
3098,-13076
3099,-13268
3100,-12716
3101,-12292
3102,-11972
3103,-11436
3104,-11220
3105,-11492
3106,-11892
3107,-11932
3108,-11132
3109,-11268
3110,-11380
3111,-12220
3112,-12524
3113,-13036
3114,-12860
3115,-11948
3116,-11524
3117,-11604
3118,-12300
3119,-13276
3120,-13428
3121,-13036
3122,-12716
3123,-12884
3124,-12916
3125,-13588
3126,-13108
3127,-12260
3128,-11748
3129,-11604
3130,-11628
3131,-12116
3132,-11812
3133,-11588
3134,-12084
3135,-11452
3136,-11220
3137,-11556
3138,-12236
3139,-12916
3140,-13276
3141,-13716
3142,-13460
3143,-13108
3144,-12724
3145,-12716
3146,-12412
3147,-12372
3148,-12868
3149,-13420
3150,-13740
3151,-13556
3152,-13596
3153,-13548
3154,-13220
3155,-13260
3156,-12996
3157,-13428
3158,-13540
3159,-13468
3160,-12428
3161,-12164
3162,-12356
3163,-12836
3164,-12692
3165,-12780
3166,-12708
3167,-12500
3168,-12828
3169,-13100
3170,-12564
3171,-12460
3172,-12556
3173,-12484
3174,-12516
3175,-11732
3176,-11788
3177,-11900
3178,-12036
3179,-12156
3180,-12092
3181,-12444
3182,-12140
3183,-12492
3184,-12796
3185,-12340
3186,-12508
3187,-12700
3188,-12748
3189,-13084
3190,-12380
3191,-12044
3192,-11972
3193,-11676
3194,-10860
3195,-10580
3196,-10996
3197,-11780
3198,-12252
3199,-11932
3200,-11900
3201,-12068
3202,-11980
3203,-11756
3204,-12004
3205,-12588
3206,-12396
3207,-12172
3208,-12244
3209,-11948
3210,-12668
3211,-13364
3212,-12900
3213,-12852
3214,-12604
3215,-12148
3216,-12012
3217,-12356
3218,-12620
3219,-12404
3220,-11628
3221,-10940
3222,-10764
3223,-10588
3224,-10692
3225,-11308
3226,-12364
3227,-12180
3228,-12284
3229,-12084
3230,-12332
3231,-12820
3232,-12988
3233,-12796
3234,-12748
3235,-13236
3236,-13572
3237,-14012
3238,-13844
3239,-12892
3240,-12684
3241,-12340
3242,-12460
3243,-13052
3244,-13308
3245,-12852
3246,-12164
3247,-12284
3248,-11812
3249,-12180
3250,-12116
3251,-12100
3252,-12524
3253,-11748
3254,-11852
3255,-12604
3256,-13308
3257,-13516
3258,-12932
3259,-12724
3260,-12052
3261,-12060
3262,-12748
3263,-12892
3264,-12476
3265,-12068
3266,-12372
3267,-12756
3268,-13260
3269,-13364
3270,-13572
3271,-13684
3272,-13308
3273,-12652
3274,-12508
3275,-12748
3276,-13364
3277,-13844
3278,-13596
3279,-12972
3280,-11892
3281,-11860
3282,-11900
3283,-12100
3284,-12228
3285,-12372
3286,-12356
3287,-11900
3288,-11940
3289,-11708
3290,-11988
3291,-11820
3292,-12820
3293,-12812
3294,-13084
3295,-12836
3296,-12908
3297,-13156
3298,-13388
3299,-13564
3300,-13948
3301,-13700
3302,-13244
3303,-13804
3304,-14020
3305,-14004
3306,-13484
3307,-12700
3308,-12476
3309,-12484
3310,-12412
3311,-12164
3312,-11860
3313,-11284
3314,-11148
3315,-12220
3316,-12124
3317,-12500
3318,-12388
3319,-12628
3320,-12468
3321,-12948
3322,-13356
3323,-14012
3324,-14028
3325,-13476
3326,-13132
3327,-13380
3328,-13332
3329,-13572
3330,-13628
3331,-13108
3332,-12708
3333,-11948
3334,-11588
3335,-11628
3336,-11996
3337,-11844
3338,-12140
3339,-11852
3340,-11740
3341,-11660
3342,-11164
3343,-10940
3344,-11548
3345,-11716
3346,-12180
3347,-12852
3348,-13268
3349,-13044
3350,-12356
3351,-11412
3352,-11420
3353,-11996
3354,-11556
3355,-12364
3356,-12652
3357,-12196
3358,-11860
3359,-11468
3360,-10980
3361,-10780
3362,-10420
3363,-10692
3364,-10956
3365,-11860
3366,-11852
3367,-11692
3368,-11860
3369,-11524
3370,-11500
3371,-11908
3372,-12012
3373,-12204
3374,-12268
3375,-12356
3376,-12268
3377,-11756
3378,-10732
3379,-10212
3380,-10484
3381,-10564
3382,-11292
3383,-11652
3384,-11268
3385,-11580
3386,-11276
3387,-10972
3388,-10780
3389,-10996
3390,-11284
3391,-11764
3392,-11364
3393,-10772
3394,-10348
3395,-10004
3396,-10724
3397,-11236
3398,-11412
3399,-12252
3400,-12004
3401,-12468
3402,-12876
3403,-11956
3404,-11620
3405,-11316
3406,-11668
3407,-11452
3408,-12100
3409,-11252
3410,-11276
3411,-10860
3412,-11364
3413,-11716
3414,-11660
3415,-11900
3416,-12332
3417,-13020
3418,-13316
3419,-13060
3420,-12652
3421,-12044
3422,-11692
3423,-11796
3424,-10996
3425,-10468
3426,-10820
3427,-11548
3428,-11764
3429,-11932
3430,-11372
3431,-11932
3432,-11980
3433,-12660
3434,-12404
3435,-12060
3436,-11876
3437,-12508
3438,-12404
3439,-12412
3440,-11972
3441,-12124
3442,-12412
3443,-12356
3444,-12868
3445,-13452
3446,-13756
3447,-13620
3448,-13180
3449,-12900
3450,-12748
3451,-12492
3452,-12356
3453,-12436
3454,-12132
3455,-11668
3456,-11268
3457,-11932
3458,-11668
3459,-12380
3460,-12892
3461,-13116
3462,-12956
3463,-13548
3464,-13508
3465,-13836
3466,-13996
3467,-14668
3468,-13444
3469,-13284
3470,-12708
3471,-12012
3472,-12116
3473,-13212
3474,-13916
3475,-14092
3476,-13524
3477,-12804
3478,-12252
3479,-11892
3480,-12172
3481,-12148
3482,-12068
3483,-12492
3484,-12596
3485,-12212
3486,-12708
3487,-13220
3488,-13684
3489,-13292
3490,-12540
3491,-12796
3492,-12996
3493,-13900
3494,-14172
3495,-14388
3496,-13492
3497,-13404
3498,-12604
3499,-12636
3500,-12636
3501,-12628
3502,-12772
3503,-12948
3504,-12732
3505,-12908
3506,-12684
3507,-11700
3508,-12132
3509,-12652
3510,-12268
3511,-12092
3512,-12196
3513,-11860
3514,-12524
3515,-12748
3516,-12532
3517,-12892
3518,-12596
3519,-13340
3520,-13116
3521,-12588
3522,-12388
3523,-12524
3524,-12124
3525,-12372
3526,-12492
3527,-12164
3528,-11604
3529,-11228
3530,-11460
3531,-12092
3532,-12548
3533,-12772
3534,-12668
3535,-12044
3536,-12076
3537,-11940
3538,-11844
3539,-11540
3540,-12252
3541,-12484
3542,-12044
3543,-12140
3544,-11340
3545,-10644
3546,-11380
3547,-12124
3548,-13244
3549,-13356
3550,-12980
3551,-12828
3552,-12692
3553,-12172
3554,-12116
3555,-11836
3556,-11828
3557,-12556
3558,-12164
3559,-11956
3560,-11756
3561,-11604
3562,-11700
3563,-11844
3564,-11884
3565,-11852
3566,-12108
3567,-12612
3568,-12652
3569,-12476
3570,-11852
3571,-11580
3572,-11356
3573,-10988
3574,-11356
3575,-11644
3576,-11908
3577,-12516
3578,-12380
3579,-12068
3580,-12004
3581,-12108
3582,-12452
3583,-12580
3584,-12108
3585,-12452
3586,-11996
3587,-11428
3588,-11836
3589,-11876
3590,-12396
3591,-12724
3592,-12740
3593,-12612
3594,-12684
3595,-12620
3596,-12436
3597,-12636
3598,-12636
3599,-12516
3600,-12308
3601,-11684
3602,-11764
3603,-11572
3604,-11356
3605,-11508
3606,-11700
3607,-11636
3608,-11708
3609,-12532
3610,-12188
3611,-12356
3612,-12556
3613,-12500
3614,-12788
3615,-12516
3616,-11468
3617,-11164
3618,-12012
3619,-12068
3620,-12660
3621,-12268
3622,-12068
3623,-12268
3624,-12572
3625,-12020
3626,-12092
3627,-12484
3628,-12804
3629,-12460
3630,-12468
3631,-11884
3632,-12324
3633,-12028
3634,-12500
3635,-12764
3636,-13212
3637,-12972
3638,-13500
3639,-13156
3640,-13388
3641,-13476
3642,-13884
3643,-13756
3644,-13292
3645,-12964
3646,-12804
3647,-12724
3648,-13276
3649,-13548
3650,-13244
3651,-13412
3652,-13708
3653,-13740
3654,-13492
3655,-13532
3656,-13620
3657,-14156
3658,-13884
3659,-13812
3660,-13908
3661,-13700
3662,-13276
3663,-13244
3664,-13692
3665,-14004
3666,-13852
3667,-13700
3668,-13052
3669,-13460
3670,-13300
3671,-12820
3672,-13196
3673,-12852
3674,-12188
3675,-12220
3676,-12348
3677,-12604
3678,-13172
3679,-13436
3680,-13540
3681,-13564
3682,-13572
3683,-13108
3684,-13788
3685,-13820
3686,-13700
3687,-14204
3688,-14036
3689,-13156
3690,-13356
3691,-12916
3692,-13340
3693,-13596
3694,-13228
3695,-12340
3696,-13060
3697,-13588
3698,-13980
3699,-13652
3700,-13740
3701,-13308
3702,-12772
3703,-12356
3704,-12076
3705,-12020
3706,-12140
3707,-12236
3708,-11764
3709,-11748
3710,-11620
3711,-12420
3712,-12700
3713,-12556
3714,-13124
3715,-13052
3716,-12556
3717,-12724
3718,-12420
3719,-12212
3720,-12276
3721,-12900
3722,-13036
3723,-13300
3724,-12804
3725,-12324
3726,-12196
3727,-12940
3728,-12964
3729,-13412
3730,-13284
3731,-13140
3732,-13212
3733,-12740
3734,-12524
3735,-12420
3736,-12636
3737,-12196
3738,-12188
3739,-12828
3740,-13060
3741,-13108
3742,-12804
3743,-12196
3744,-12156
3745,-12244
3746,-12276
3747,-12908
3748,-12780
3749,-12828
3750,-12428
3751,-11604
3752,-11348
3753,-11500
3754,-12380
3755,-12316
3756,-12340
3757,-12372
3758,-11988
3759,-12188
3760,-12412
3761,-12652
3762,-13036
3763,-12668
3764,-12796
3765,-12668
3766,-12588
3767,-12452
3768,-13100
3769,-13004
3770,-12828
3771,-13020
3772,-12732
3773,-12508
3774,-13068
3775,-13340
3776,-12924
3777,-13092
3778,-12156
3779,-11532
3780,-11492
3781,-11812
3782,-11684
3783,-11564
3784,-12084
3785,-12076
3786,-12420
3787,-12540
3788,-12380
3789,-12676
3790,-12844
3791,-13068
3792,-12740
3793,-12988
3794,-12940
3795,-13308
3796,-13316
3797,-13396
3798,-13892
3799,-13980
3800,-13892
3801,-13724
3802,-13788
3803,-13852
3804,-14636
3805,-14556
3806,-14252
3807,-14052
3808,-13692
3809,-13212
3810,-13020
3811,-12692
3812,-13404
3813,-13548
3814,-14052
3815,-14588
3816,-14188
3817,-14492
3818,-14108
3819,-14868
3820,-14412
3821,-14204
3822,-14196
3823,-13708
3824,-13524
3825,-13740
3826,-13588
3827,-13748
3828,-13588
3829,-13340
3830,-13308
3831,-13532
3832,-13828
3833,-13548
3834,-13452
3835,-13924
3836,-14100
3837,-14324
3838,-13764
3839,-13716
3840,-13308
3841,-13092
3842,-13308
3843,-13572
3844,-14076
3845,-14452
3846,-14900
3847,-14412
3848,-14220
